#timestamp won (this number is arbitrary)
05/08/07 -0.3
14/01/08 -0.3
25/03/09 -0.3
27/04/09 -0.3
02/11/09 -0.3
30/08/10 -0.3
17/01/11 -0.3
21/02/11 -0.3
10/03/11 -0.3
29/08/11 -0.3
