#timestamp won (this number is arbitrary)
17/04/06 -0.3
22/09/06 -0.3
15/01/07 -0.3
27/08/07 -0.3
20/04/08 -0.3
25/08/08 -0.3
16/08/09 -0.3
31/08/09 -0.3
09/08/10 -0.3
10/10/10 -0.3
01/11/10 -0.3
21/11/10 -0.3
22/05/11 -0.3
